998
1022
1044
1155
1013
902
909
911
903
908
778
805
824
818
822
832
908
887
899
895
922
925
921
893
902
918
920
922
920
920
970
989
1012
1030
1043
1027
1038
1061
1063
994
989
1004
999
991
1005
1007
1027
1046
1054
1048
1080
1115
1117
1167
1174
1144
1165
1180
1180
1223
1251
1275
1255
1267
1273
1224
1150
1188
1117
1176
1221
1232
1240
1250
1188
1100
974
1037
1054
1121
1049
1039
938
973
967
1046
1047
1040
1026
1072
1081
1102
1144
1133
1125
1183
1177
1176
1188
1187
1205
1200
1169
1168
1173
1183
1194
1212
1210
1229
1222
1232
1207
1250
1265
1281
1318
1316
1322
1348
1422
1453
1490
1538
1555
1579
1597
1723
1755
1787
1849
1724
1805
1809
1738
1734
1839
1889
1988
2085
2041
2173
2320
2444
2305
2202
2039
2156
2256
2175
2286
2408
2489
2515
2512
2687
2863
2732
2806
2824
2948
2958
2660
2717
2506
2465
2519
2656
2548
2590
2722
2689
2705
2745
2609
2589
2478
2552
2575
2539
2481
2435
2506
2564
2602
2602
2609
2519
2571
2518
2373
2338
2399
2358
2233
1999
1930
2228
2319
2273
2818
2668
2810
2730
2755
2576
2529
2672
2809
2726
2757
2875
2718
2711
2805
2896
3253
3214
3379
3420
3342
3381
3651
